Burglary, 10/22/2016,33.211071,-87.568989, 300 Greensboro Ave
theft, 10/21/2016,33.184551,-87.5489129, 3500 29th St
theft, 10/21/2016,33.198834,-87.541491, 400 15th St
theft, 10/20/2016,33.2169391463,-87.5597820268, 1800 Jack Warner Parkway
theft, 10/20/2016,33.2200048581,-87.5643788279, 200 Marina Dr
theft, 10/20/2016,33.19454,-87.552704, 1900 11th Ave
theft, 10/20/2016,33.190502506,-87.5397885525, 200 E Hargrove Rd
theft, 10/19/2016,33.1986475,-87.5395455, 200 E 15th St
Burglary, 10/18/2016,33.195968,-87.5392859, 2900 17th St
theft, Veh 10/17/2016,33.197142,-87.539204, 1600 3rd Ave
theft, 10/17/2016,33.194619,-87.537122, 100 18th St
theft, 10/17/2016,33.203695,-87.545786, 700 12th St
Burglary, 10/16/2016,33.195968,-87.5392859, 1100 17th St
theft, 10/16/2016,33.209699,-87.5604879, 1700 Queen City Ave
Burglary, 10/16/2016,33.208686,-87.557138, 1500 8th St
Burglary, 10/16/2016,33.208686,-87.557138, 1500 8th St
theft, 10/16/2016,33.2107915557,-87.5526118634, 1100 University Blvd
robbery,	10/15/2016,33.205257,-87.544073, 1000 6th Ave
theft, 10/15/2016,33.2107915557,-87.5526118634, 1100 University Blvd
theft, 10/15/2016,33.209582,-87.55716, 1500 7th St
theft, 10/14/2016,33.1989393826,-87.5426112172, 500 15th St
theft, Veh 10/14/2016,33.2106728,-87.5655855, 3000 E University Blvd
theft, 10/14/2016,33.203518,-87.5199269, 100 The Highlands
theft, 10/13/2016,33.196602,-87.5567229, 3300 Short 17th St
theft, 10/13/2016,33.2057198,-87.5430748, 1500 Paul W Bryant Dr
theft, 10/12/2016,33.2084341,-87.5493579, 2800 8th St
Burglary, 10/12/2016,33.191969,-87.5428929, 1300 Hargrove Rd
theft, 10/12/2016,33.20867,-87.540701, 400 University Blvd
theft, 10/12/2016,33.210995,-87.553761, 1200 University Blvd
Burglary, 10/11/2016,33.210322,-87.567108, 2300 University Blvd
theft, 10/11/2016,33.211626,-87.557321, 1500 University Blvd
theft, 10/10/2016,33.200279,-87.538714, 500 Meador Dr
theft, 10/10/2016,33.211035,-87.555282, 500 14th Ave
theft, 10/10/2016,33.20028,-87.5497229, 1 Parkview Dr
theft, 10/09/2016,33.194467,-87.551139, 1900 10th Ave
theft, 10/09/2016,33.209669,-87.568418, 500 Greensboro Ave
Burglary, 10/08/2016,33.209678,-87.558814, 1700 7th St
Burglary, 10/08/2016,33.210041,-87.564042, 2100 6th St
theft, 10/07/2016,33.200128,-87.543276, 500 14th St
theft, 10/07/2016,33.209741,-87.56096, 1900 7th St
theft, 10/06/2016,33.211161,-87.554681, 1300 University Blvd
theft, 10/06/2016,33.19699,-87.555672, 1700 14th Ave
theft, 10/06/2016,33.188592,-87.5409029, 700 E 23rd St
theft, 10/06/2016,33.201712,-87.552312, 1100 14th St
robbery,	10/05/2016,33.191969,-87.5428929, 1300 Hargrove Rd
Burglary, 10/04/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
Burglary, 10/04/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
robbery,	10/04/2016,33.189474,-87.551494, 2700 10th Ave
theft, 10/04/2016,33.191969,-87.5428929, 1100 E Hargrove Rd
theft, 10/03/2016,33.1989393826,-87.5426112172, 500 E 15th St
theft, 10/03/2016,33.191969,-87.5428929, 1100 E Hargrove Rd
theft, 10/03/2016,33.2073488764,-87.548947784, 1 The Downs
theft, Veh 10/03/2016,33.191969,-87.5428929, 1100 E Hargrove Rd
theft, 10/02/2016,33.211236,-87.567497, 2300 4th St
theft, 10/02/2016,33.209968012,-87.5524460186, 1100 6th St
theft, 10/02/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
robbery,	10/02/2016,33.208576,-87.552351, 1100 8th St
robbery,	10/02/2016,33.208576,-87.552351, 1100 8th St
Receive St.n Pr,	10/02/2016,33.2054544,-87.5650062, 3200 10th St
Burglary, 10/02/2016,33.208576,-87.552351, 1100 8th St
Burglary, 10/01/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
Burglary, 10/01/2016,33.20246,-87.54432, 600 13th St
theft, 10/01/2016,33.210116,-87.5525579, 3400 6th St
theft, 10/01/2016,33.20599,-87.545576, 1000 7th Ave
theft, 10/01/2016,33.211815,-87.561679, 1900 University Blvd
robbery,	09/30/2016,33.198064,-87.5515339, 2800 16th St
theft, 09/30/2016,33.195968,-87.5392859, 1100 17th St
Burglary, 09/30/2016,33.1927079937,-87.5484937818, 900 Hargrove Rd
Burglary, 09/29/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
theft, 09/29/2016,33.195586,-87.5447739, 2600 18th St
theft, 09/29/2016,33.188071,-87.5451499, 3500 25th St
theft, 09/28/2016,33.208784,-87.572549, 2700 E University Blvd
Burglary, 09/28/2016,33.191969,-87.5428929, 1300 Hargrove Rd
theft, 09/28/2016,33.212795,-87.5204999, 300 Helen Keller Blvd
theft, 09/27/2016,33.211161,-87.554681, 1300 University Blvd
theft, 09/26/2016,33.2053244625,-87.5551383933, 1100 14th Ave
Burglary, 09/26/2016,33.194662,-87.5448059, 2900 19th St
theft, 09/26/2016,33.2133472449,-87.554018357, 400 Grace St
theft, 09/26/2016,33.2143382293,-87.5541064725, 1300 Riverside Dr
theft, 09/26/2016,33.208784,-87.572549, 2700 E University Blvd
Burglary, 09/26/2016,33.215916,-87.5556389, 1 Guildswood
